"","hessSRR094166","hessSRR094403","hessSRR094405","hessSRR094415","hessSRR094416","hessSRR094417","hessSRR094418","hessSRR094419","hessSRR094424","hessSRR094427","hessSRR094428","shiSRR1222429","shiSRR1222431","shiSRR1267595","shiSRR873450","shiSRR873451","shiSRR873452","shiSRR873453","shiSRR873454","shiSRR873455","shiSRR873456","shiSRR873457","shiSRR873458","shiSRR873459","shiSRR873460","shiSRR873461","shiSRR873462","shiSRR873463","shiSRR873464","shiSRR873465","shiSRR873595","shiSRR873596","shiSRR873597","shiSRR873598","shiSRR873599","shiSRR873600","shiSRR873601","shiSRR873602","shiSRR873603","shiSRR873604","shiSRR873605","shiSRR873606","shiSRR873607","shiSRR873608","shiSRR873609","shiSRR873610","stewartERR2027889","stewartERR2027890","stewartERR2027891","stewartERR2027892","stewartERR2027893","stewartERR2027894","stewartERR2027895","stewartERR2027896","stewartERR2027897","stewartERR2027898","stewartERR2027899","stewartERR2027900","stewartERR2027901","stewartERR2027902","stewartERR2027903","stewartERR2027904","stewartERR2027905","stewartERR2027906","stewartERR2027907","stewartERR2027908","stewartERR2027909","stewartERR2027910","stewartERR2027911","stewartERR2027912","stewartERR2027913","stewartERR2027914","stewartERR2027915","stewartERR2027916","stewartERR2027917","stewartERR2027918","stewartERR2027919","stewartERR2027920","stewartERR2027921","stewartERR2027922","stewartERR2027923","stewartERR2027924","stewartERR2027925","stewartERR2027926","stewartERR2027927","stewartERR2027928","stewartERR2027929","stewartERR2027930","wallaceERR2027889","wallaceERR2027890","wallaceERR2282092","wallaceERR2530126","wallaceERR2530127","wallaceERR983262","wallaceERR983263","wallaceERR983264","wallaceERR983265","wallaceERR983266","wallaceERR983267","wallaceERR983268","wallaceERR983269"
"gene:plasmid:112312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377771901325979,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:112313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17109289411054,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:112472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45186421814135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:112770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357338195077484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:114049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80674567000912,0,0,5.59130535475013,0,0,0,0,33.8158374893565,20.2020202020202,0,0,36.9754881595347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:114245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909827794412003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:114288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4357338195077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:114472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:115258",0,0,0,0,0,0,0,0,0,0,0,0,12.7528017519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:115456",0,0,0,0,0,0,0,0,0,0,0,0,22.4140152003092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:115500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62230872156672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40652034301689,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:115642",0,0,0,0,0,0,0,0,0,0,0,0,45.4721112971789,39.3897996357013,96.7741935483874,0,0,0,0,0,0,0,0,0,70.0389105058367,0,0,0,0,0,40.8410225381939,0,2.71285323609845,33.8750286106661,32.1798188874515,4.43334270731667,46.094459582198,41.7362270450751,38.1455399061033,35.6160796124133,33.8158374893565,37.1511727443931,59.0717299578059,23.4310770073993,42.9303420578867,27.2536687631027,0,0,0,31.1688311688312,8.40336134453782,0,0,18.5633575464084,0,2.5693730729702,1.89633375474083,0,3.62647325475975,0,0,15.5555555555556,21.8470705064548,7.73908236594804,21.986353297953,0,0,0,0,0,6.00400266844563,8.92857142857143,0,0,0,0,0,10.4567969179967,0,0,12.8928283642224,12.4364047484455,12.6126126126126,0,0,0,0,6.31911532385466,0,0,4.04215934418798,15.321955003879,13.4209023415191,2.50986016493367,4.76514635806671,3.57675111773472,18.5022026431718,11.85536455246,9.28270042194093,0,0
"gene:plasmid:115645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6642915867361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:115647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9864957656214,0,0,0,0,0,0,0,0,0,0,0,0,3.97350993377484,0,0,0,0,0,0,0,0,0,0,0,5.43970988213962,0,0,0,0,0,0,0,0,0,0,3.84985563041386,0,0,0,0,3.45423143350605,0,0,0,3.4324942791762,0,1.6116035455278,0,0,0,5.32978014656896,15.015015015015,0,0,3.97350993377484,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:115776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.4285714285715,0,0,0,0,0,0,0,28.6493860845839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.272080616479,13.5021097046414,0,0
"gene:plasmid:115793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11321873147599,0,0,0
"gene:plasmid:115794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29875518672199,0,0,0
"gene:plasmid:116152",0,0,0,0,0,0,0,0,1.38185168125288,0,1.723395088324,0,2.06105886899395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9679094787609,0,2.22600497577583,2.55443376718161,0,4.98657460682777,0,0,0,0,0.799360511590728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71379605826907,3.3311125916056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388246182323
"gene:plasmid:116159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67693888032871,0,3.28857221156481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.366612111293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:116160",0,0,0,0,0,0,0,0,0,0,0,0,2.31869122761819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525068368277119,0,0,0.959454765016294,0,4.82285290298646,0,0,2.67607347038073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:116166",0,0,0,0,0,0,0,0,0,0,0,0,6.18317660698184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44959128065395,5.19384158783157,0,0,1.45967643838949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:116532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4639927073838,0,0,18.692825594283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:116534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1167557195084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:116535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5022789425706,0,0,29.1475740682536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:116540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1934654363939,0,5.99453053783045,0,0,8.66817753221618,0,0,0,0,0,0,7.28807057920982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:116546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0502721212221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:116547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9243391066545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:117070",0,0,4142.85714285715,3460.46511627908,0,0,0,0,3022.10962690005,0,2537.69926755709,0,1689.93945639572,2002.04918032787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080.47194070489,2233.20020836951,113.932543299909,2726.93980315862,1837.32212160414,228.333691750343,3050.18165304269,1914.4871081432,1704.22535211268,1685.47859106979,1450.43182094636,1632.59715802089,2500.38358266206,1709.78350232941,1905.27627752389,2999.47589098533,1650.99337748344,2776.1790567546,2200.88300220751,5446.75324675325,2857.14285714286,2707.33333333333,1775.4691689008,4014.52784503632,3169.93464052288,2101.23329907503,3279.39317319848,2062.87425149701,3155.03173164098,2786.41571194763,4427.42857142857,5342.22222222222,4679.24528301887,1991.15533443892,2482.18347232752,3786.48648648649,4691.82389937107,2774.66063348416,4110.50477489768,1708.85466794995,2045.36357571715,1958.50840336135,2640.51094890511,1987.98328108673,2373.92055267703,2952.13849287169,2109.97442455243,2357.18216840947,2047.4828375286,1839.33333333333,2564.06124093473,2315.43244771057,2825.22522522523,2247.64353041988,2479.68021319121,4364.86486486487,1940.95711622126,2424.96050552923,1650.99337748344,2345.55712270804,310.60405727022,0,1036.83609366077,893.510218716386,1024.16609938734,1675.70789865872,758.590308370044,1554.2382928275,1141.35021097046,1397.79215835554,991.207774178621
"gene:plasmid:117289",0,0,0,0,162.650602409639,0,128.865979381444,0,116.99677567941,0,90.0473933649289,0,100.476619863455,60.3369763205829,0,0,0,0,0,0,0,0,0,0,233.463035019456,0,140.664961636829,0,424.657534246576,0,125.397065496899,137.871158187185,6.14767547857794,151.293202105745,88.777490297542,0,139.872842870118,97.1990354294194,0,90.7424381301558,78.0926894538377,69.3374422187981,146.912159570387,96.8758563990134,110.095554632322,161.163522012579,133.774834437086,0,112.582781456954,0,61.1153552330023,174,0,258.272800645682,157.796451914099,0,218.078381795196,0,178.603807796918,153.846153846154,171.428571428572,0,203.574975173784,0,416.224412433662,118.918918918919,0,141.176470588235,0,112.127045235804,164.109406270847,0,0,119.122257053292,0,0,123.401534526854,108.970831040176,102.974828375286,0,121.676067687349,0,99.0990990990991,0,113.924050632911,246.246246246246,121.19328775637,128.751974723539,133.774834437086,0,17.3397302708625,25.6012412723041,32.5528269560251,0,56.8413886997958,116.542473919523,0,74.6887966804979,78.0590717299578,0,56.455344747802
"gene:plasmid:117290",0,0,344.155844155845,223.255813953489,0,0,0,0,216.950713956702,0,204.222317966394,285.714285714291,276.053072265877,371.812386156648,0,0,0,0,0,369.020501138953,0,0,327.102803738318,0,0,305.699481865286,524.296675191816,623.762376237626,433.7899543379,0,327.030706398427,429.414828963362,19.9525979945305,414.740215152209,324.385510996119,51.1819490165589,481.153496821072,374.513077351141,263.49765258216,288.987822443368,229.412480233548,321.862694744051,340.813195243575,225.678268018635,254.535382910954,537.997903563941,347.019867549669,400.479616306955,360.927152317881,1106.49350649351,378.915202444614,492.666666666667,364.611260053619,654.560129136401,446.311858076564,356.628982528263,545.51201011378,419.161676646707,576.6092475068,563.829787234043,851.428571428572,952.222222222223,770.605759682225,400.221116639027,991.660348749053,607.207207207207,649.056603773585,519.457013574661,708.049113233288,407.122232916266,472.31487658439,344.537815126051,765.51094890511,472.831765935214,480.13816925734,479.633401221996,420.076726342711,458.998348926803,393.020594965675,380,520.54794520548,462.408140192199,593.693693693694,451.585261353899,441.705529646902,785.285285285286,490.988191423244,390.205371248025,347.019867549669,335.684062059239,26.6706962336141,97.7501939487975,226.727584237579,183.219792040158,211.368277739959,272.727272727273,204.405286343612,301.126259632484,222.784810126582,336.886181956605,209.625173530773
"gene:plasmid:117291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.432565218111,0,0,0,0,2005.47378664396,3460.02396849854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:117293",13.8888888888889,41.1764705882354,32.4675324675326,13.953488372093,12.0481927710844,38.7931034482759,5.15463917525774,0,32.7038231229848,0,25.85092632486,0,15.844390055391,9.56284153005464,0,63.2911392405067,0,11.5606936416185,0,0,0,8.47457627118647,0,0,31.1284046692607,0,0,0,0,63.8297872340428,16.9414612010286,10.4184754297621,1.34184138559708,10.2998397802701,8.08538163001294,3.47388794230038,15.2134423251589,11.5006492301985,16.4319248826291,9.95155165640958,13.0154482423063,19.3460023968499,15.5350978135788,22.1978624280625,10.386373078521,28.0398322851153,21.8543046357616,21.5827338129496,47.4613686534217,31.1688311688312,11.4591291061879,25.3333333333333,4.02144772117963,26.634382566586,35.4808590102708,71.4285714285714,11.378002528445,31.437125748503,11.7860380779692,50.7364975450082,24,11.1111111111111,8.93743793445879,10.5030403537866,18.9537528430629,25.2252252252252,18.8679245283019,25.3393665158371,31.3778990450205,22.6179018286814,21.3475650433622,22.0588235294118,20.0729927007299,27.1682340647858,37.13298791019,31.5682281059063,17.9028132992327,16.5107319757843,13.7299771167048,22.6666666666667,20.1450443190975,14.6975692481628,29.7297297297297,40.2742073693231,27.3151232511659,72.0720720720721,19.266625233064,26.8562401263823,21.8543046357616,15.5148095909732,1.32220165464093,0,4.28326670474015,5.7368232341341,4.08441116405718,3.87481371087929,2.6431718061674,5.334914048607,9.70464135021097,6.47125999238675,8.32947709393799
"gene:plasmid:117332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54162384378212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:117360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942912441481531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:117395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264677176556219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:117497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0957155879672,0,0,19.6853650063688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:117502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03996826716029,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:117575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37996297835367,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:117576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44210645612179,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:117662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571102227298687,0,0,0,0,0,0,0,0
"gene:plasmid:117679",129.62962962963,111.764705882353,142.857142857143,111.627906976744,78.3132530120484,107.758620689655,87.6288659793816,0,130.815292491939,0,108.573890564412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5827814569536,3.19744204636291,0,0,0,0,0,0,2.80112044817927,0,0,0,0,3.27332242225859,0,0,0,0,0,0,0,0,6.82128240109141,0,2.66844563042028,0,2.73722627737226,0,8.63557858376512,0,0,0,0,10,0,0,0,9.42587832047987,2.66489007328448,0,0,0,12.5827814569536,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:117691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517775752051048,0,0,0,0.227066303360581,0,0,0,0,0,0,0.411071526445602,0.415454923140839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:117744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35647052985062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:117746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496269706042911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:118071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13558088369092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:118603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1935287677898,0,30.686612965094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:119000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98675496688742,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42857142857143,0,3.97219463753724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5015015015015,0,0,1.98675496688742,0,0,0,0,0,0,0,0,7.70598695909899,4.21940928270042,0,0
"gene:plasmid:119003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04220558202859,0,0,0,0,0,0
"gene:plasmid:119014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.556609365738,0,0,0
